# Omega OM-92b Logger 
Time Zone UTC + -4 hours

# Configuration :
DeviceID,15585
LoggingStart,Button Press
LoggingStartTime,05.30 10:40:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,NA
TemperatureAlarmThresholdLow,NA
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,NA
HumidityAlarmThresholdLow,NA
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1299,2021-04-24,11:50:00,,2021-04-24 11:50:00,21.3523,36.5301,5.88034
,,1300,2021-04-24,12:00:00,,2021-04-24 12:00:00,21.3844,36.6125,5.94134
,,1301,2021-04-24,12:10:00,,2021-04-24 12:10:00,21.3684,36.5972,5.9211
,,1302,2021-04-24,12:20:00,,2021-04-24 12:20:00,21.3523,36.4721,5.85736
,,1303,2021-04-24,12:30:00,,2021-04-24 12:30:00,21.3096,36.6857,5.90396
,,1304,2021-04-24,12:40:00,,2021-04-24 12:40:00,21.3256,36.6339,5.89769
,,1305,2021-04-24,12:50:00,,2021-04-24 12:50:00,21.3256,36.5667,5.87116
,,1306,2021-04-24,13:00:00,,2021-04-24 13:00:00,21.3684,36.5118,5.88728
,,1307,2021-04-24,13:10:00,,2021-04-24 13:10:00,21.4111,36.5057,5.92273
,,1308,2021-04-24,13:20:00,,2021-04-24 13:20:00,21.3844,36.4752,5.88697
,,1309,2021-04-24,13:30:00,,2021-04-24 13:30:00,21.4111,36.5728,5.94932
,,1310,2021-04-24,13:40:00,,2021-04-24 13:40:00,21.4218,36.5362,5.94429
,,1311,2021-04-24,13:50:00,,2021-04-24 13:50:00,21.4538,36.6186,6.00531
,,1312,2021-04-24,14:00:00,,2021-04-24 14:00:00,21.5232,36.6247,6.06928
,,1313,2021-04-24,14:10:00,,2021-04-24 14:10:00,21.566,36.6308,6.10957
,,1314,2021-04-24,14:20:00,,2021-04-24 14:20:00,21.566,36.6186,6.10474
,,1315,2021-04-24,14:30:00,,2021-04-24 14:30:00,21.566,36.7956,6.17464
,,1316,2021-04-24,14:40:00,,2021-04-24 14:40:00,21.5927,36.5637,6.10666
,,1317,2021-04-24,14:50:00,,2021-04-24 14:50:00,21.6194,36.5698,6.13275
,,1318,2021-04-24,15:00:00,,2021-04-24 15:00:00,21.6354,36.7071,6.2013
,,1319,2021-04-24,15:10:00,,2021-04-24 15:10:00,21.5766,36.5911,6.10334
,,1320,2021-04-24,15:20:00,,2021-04-24 15:20:00,21.566,36.9329,6.22866
,,1321,2021-04-24,15:30:00,,2021-04-24 15:30:00,21.5339,36.6308,6.08116
,,1322,2021-04-24,15:40:00,,2021-04-24 15:40:00,21.566,36.7834,6.16983
,,1323,2021-04-24,15:50:00,,2021-04-24 15:50:00,21.566,36.9055,6.21787
,,1324,2021-04-24,16:00:00,,2021-04-24 16:00:00,21.5232,36.6583,6.08255
,,1325,2021-04-24,16:10:00,,2021-04-24 16:10:00,21.5766,36.6461,6.12508
,,1326,2021-04-24,16:20:00,,2021-04-24 16:20:00,21.566,36.6705,6.12526
,,1327,2021-04-24,16:30:00,,2021-04-24 16:30:00,21.566,36.8505,6.19627
,,1328,2021-04-24,16:40:00,,2021-04-24 16:40:00,21.566,36.8933,6.21307
,,1329,2021-04-24,16:50:00,,2021-04-24 16:50:00,21.566,36.8505,6.19627
,,1330,2021-04-24,17:00:00,,2021-04-24 17:00:00,21.5927,36.5606,6.10545
,,1331,2021-04-24,17:10:00,,2021-04-24 17:10:00,21.5927,36.5484,6.10061
,,1332,2021-04-24,17:20:00,,2021-04-24 17:20:00,21.5927,36.7712,6.1887
,,1333,2021-04-24,17:30:00,,2021-04-24 17:30:00,21.566,36.878,6.20707
,,1334,2021-04-24,17:40:00,,2021-04-24 17:40:00,21.5766,36.9207,6.23335
,,1335,2021-04-24,17:50:00,,2021-04-24 17:50:00,21.5766,36.9238,6.23455
,,1336,2021-04-24,18:00:00,,2021-04-24 18:00:00,21.5766,36.9635,6.25012
,,1337,2021-04-24,18:10:00,,2021-04-24 18:10:00,21.5499,37.351,6.37782
,,1338,2021-04-24,18:20:00,,2021-04-24 18:20:00,21.566,37.1801,6.32546
,,1339,2021-04-24,18:30:00,,2021-04-24 18:30:00,21.566,37.3205,6.38018
,,1340,2021-04-24,18:40:00,,2021-04-24 18:40:00,21.5766,37.2534,6.36352
,,1341,2021-04-24,18:50:00,,2021-04-24 18:50:00,21.5766,37.2839,6.37542
,,1342,2021-04-24,19:00:00,,2021-04-24 19:00:00,21.6033,37.1771,6.35747
,,1343,2021-04-24,19:10:00,,2021-04-24 19:10:00,21.566,37.406,6.4134
,,1344,2021-04-24,19:20:00,,2021-04-24 19:20:00,21.5927,37.3236,6.4051
,,1345,2021-04-24,19:30:00,,2021-04-24 19:30:00,21.5766,37.2564,6.36471
,,1346,2021-04-24,19:40:00,,2021-04-24 19:40:00,21.5766,37.3785,6.41222
,,1347,2021-04-24,19:50:00,,2021-04-24 19:50:00,21.4805,37.4243,6.34456
,,1348,2021-04-24,20:00:00,,2021-04-24 20:00:00,21.4218,37.583,6.35377
,,1349,2021-04-24,20:10:00,,2021-04-24 20:10:00,21.4111,37.6776,6.38078
,,1350,2021-04-24,20:20:00,,2021-04-24 20:20:00,21.3844,37.7539,6.3864
,,1351,2021-04-24,20:30:00,,2021-04-24 20:30:00,21.4111,37.7447,6.40664
,,1352,2021-04-24,20:40:00,,2021-04-24 20:40:00,21.3844,37.7447,6.38288
,,1353,2021-04-24,20:50:00,,2021-04-24 20:50:00,21.3523,37.879,6.40594
,,1354,2021-04-24,21:00:00,,2021-04-24 21:00:00,21.3523,37.7264,6.34732
,,1355,2021-04-24,21:10:00,,2021-04-24 21:10:00,21.3523,37.6165,6.30498
,,1356,2021-04-24,21:20:00,,2021-04-24 21:20:00,21.3096,37.7813,6.33043
,,1357,2021-04-24,21:30:00,,2021-04-24 21:30:00,21.3256,37.6837,6.30711
,,1358,2021-04-24,21:40:00,,2021-04-24 21:40:00,21.3256,37.7234,6.32239
,,1359,2021-04-24,21:50:00,,2021-04-24 21:50:00,21.3096,37.6989,6.29874
,,1360,2021-04-24,22:00:00,,2021-04-24 22:00:00,21.2989,37.6928,6.28688
,,1361,2021-04-24,22:10:00,,2021-04-24 22:10:00,21.2829,37.5952,6.23499
,,1362,2021-04-24,22:20:00,,2021-04-24 22:20:00,21.2722,37.5952,6.22549
,,1363,2021-04-24,22:30:00,,2021-04-24 22:30:00,21.2989,37.4151,6.17961
,,1364,2021-04-24,22:40:00,,2021-04-24 22:40:00,21.2989,37.583,6.24453
,,1365,2021-04-24,22:50:00,,2021-04-24 22:50:00,21.2722,37.5402,6.20428
,,1366,2021-04-24,23:00:00,,2021-04-24 23:00:00,21.2722,37.3327,6.12392
,,1367,2021-04-24,23:10:00,,2021-04-24 23:10:00,21.2402,37.3449,6.10018
,,1368,2021-04-24,23:20:00,,2021-04-24 23:20:00,21.2242,37.232,6.04207
,,1369,2021-04-24,23:30:00,,2021-04-24 23:30:00,21.2242,37.2717,6.0575
,,1370,2021-04-24,23:40:00,,2021-04-24 23:40:00,21.1975,37.1466,5.98508
,,1371,2021-04-24,23:50:00,,2021-04-24 23:50:00,21.1975,37.1618,5.99103
,,1372,2021-04-25,00:00:00,,2021-04-25 00:00:00,21.2509,37.3144,6.09783
,,1373,2021-04-25,00:10:00,,2021-04-25 00:10:00,21.1814,37.229,6.00293
,,1374,2021-04-25,00:20:00,,2021-04-25 00:20:00,21.1547,37.1435,5.94594
,,1375,2021-04-25,00:30:00,,2021-04-25 00:30:00,21.1387,37.0733,5.90435
,,1376,2021-04-25,00:40:00,,2021-04-25 00:40:00,21.112,37.1527,5.91156
,,1377,2021-04-25,00:50:00,,2021-04-25 00:50:00,21.1013,37.0672,5.86877
,,1378,2021-04-25,01:00:00,,2021-04-25 01:00:00,21.0853,37.0642,5.85335
,,1379,2021-04-25,01:10:00,,2021-04-25 01:10:00,21.0853,37.052,5.84858
,,1380,2021-04-25,01:20:00,,2021-04-25 01:20:00,21.0426,37.0886,5.82493
,,1381,2021-04-25,01:30:00,,2021-04-25 01:30:00,21.0159,37.1008,5.80597
,,1382,2021-04-25,01:40:00,,2021-04-25 01:40:00,20.9998,37.0855,5.7858
,,1383,2021-04-25,01:50:00,,2021-04-25 01:50:00,20.9731,36.9879,5.72398
,,1384,2021-04-25,02:00:00,,2021-04-25 02:00:00,20.9731,37.0275,5.73947
,,1385,2021-04-25,02:10:00,,2021-04-25 02:10:00,20.9304,36.997,5.68962
,,1386,2021-04-25,02:20:00,,2021-04-25 02:20:00,20.9731,37.0245,5.73828
,,1387,2021-04-25,02:30:00,,2021-04-25 02:30:00,20.9731,36.997,5.72756
,,1388,2021-04-25,02:40:00,,2021-04-25 02:40:00,20.9571,36.9818,5.70737
,,1389,2021-04-25,02:50:00,,2021-04-25 02:50:00,20.9144,37.0336,5.68969
,,1390,2021-04-25,03:00:00,,2021-04-25 03:00:00,20.9037,37.0062,5.66949
,,1391,2021-04-25,03:10:00,,2021-04-25 03:10:00,20.877,37.0062,5.64578
,,1392,2021-04-25,03:20:00,,2021-04-25 03:20:00,20.877,37.0703,5.67076
,,1393,2021-04-25,03:30:00,,2021-04-25 03:30:00,20.877,37.0733,5.67195
,,1394,2021-04-25,03:40:00,,2021-04-25 03:40:00,20.861,37.0397,5.64464
,,1395,2021-04-25,03:50:00,,2021-04-25 03:50:00,20.8343,37.1221,5.65301
,,1396,2021-04-25,04:00:00,,2021-04-25 04:00:00,20.8343,37.052,5.62569
,,1397,2021-04-25,04:10:00,,2021-04-25 04:10:00,20.8183,37.1344,5.64352
,,1398,2021-04-25,04:20:00,,2021-04-25 04:20:00,20.9304,37.2656,5.79413
,,1399,2021-04-25,04:30:00,,2021-04-25 04:30:00,20.9731,37.3144,5.85103
,,1400,2021-04-25,04:40:00,,2021-04-25 04:40:00,20.9464,37.4487,5.87924
,,1401,2021-04-25,04:50:00,,2021-04-25 04:50:00,20.9304,37.3632,5.83196
,,1402,2021-04-25,05:00:00,,2021-04-25 05:00:00,20.9037,37.3785,5.81413
,,1403,2021-04-25,05:10:00,,2021-04-25 05:10:00,20.9037,37.3632,5.80823
,,1404,2021-04-25,05:20:00,,2021-04-25 05:20:00,20.9037,37.3053,5.78578
,,1405,2021-04-25,05:30:00,,2021-04-25 05:30:00,20.9892,37.3022,5.86054
,,1406,2021-04-25,05:40:00,,2021-04-25 05:40:00,21.0159,37.5128,5.96572
,,1407,2021-04-25,05:50:00,,2021-04-25 05:50:00,20.9731,37.4975,5.92184
,,1408,2021-04-25,06:00:00,,2021-04-25 06:00:00,20.9464,37.4914,5.89574
,,1409,2021-04-25,06:10:00,,2021-04-25 06:10:00,20.9304,37.464,5.87089
,,1410,2021-04-25,06:20:00,,2021-04-25 06:20:00,20.9144,37.4762,5.86136
,,1411,2021-04-25,06:30:00,,2021-04-25 06:30:00,20.9731,37.6471,5.97944
,,1412,2021-04-25,06:40:00,,2021-04-25 06:40:00,20.9892,37.7447,6.03121
,,1413,2021-04-25,06:50:00,,2021-04-25 06:50:00,20.9571,37.6898,5.98161
,,1414,2021-04-25,07:00:00,,2021-04-25 07:00:00,20.9304,37.7111,5.96605
,,1415,2021-04-25,07:10:00,,2021-04-25 07:10:00,20.9037,37.6684,5.92588
,,1416,2021-04-25,07:20:00,,2021-04-25 07:20:00,20.9731,37.6074,5.96418
,,1417,2021-04-25,07:30:00,,2021-04-25 07:30:00,21.0159,37.8546,6.09708
,,1418,2021-04-25,07:40:00,,2021-04-25 07:40:00,21.0586,37.8454,6.13161
,,1419,2021-04-25,07:50:00,,2021-04-25 07:50:00,21.1387,37.6074,6.11145
,,1420,2021-04-25,08:00:00,,2021-04-25 08:00:00,21.112,37.525,6.05592
,,1421,2021-04-25,08:10:00,,2021-04-25 08:10:00,21.1547,37.4609,6.06915
,,1422,2021-04-25,08:20:00,,2021-04-25 08:20:00,21.2402,37.6349,6.21229
,,1423,2021-04-25,08:30:00,,2021-04-25 08:30:00,21.2509,37.6623,6.23237
,,1424,2021-04-25,08:40:00,,2021-04-25 08:40:00,21.2402,37.6593,6.2217
,,1425,2021-04-25,08:50:00,,2021-04-25 08:50:00,21.1814,37.7386,6.19995
,,1426,2021-04-25,09:00:00,,2021-04-25 09:00:00,21.1387,37.6532,6.12908
,,1427,2021-04-25,09:10:00,,2021-04-25 09:10:00,21.112,37.705,6.12528
,,1428,2021-04-25,09:20:00,,2021-04-25 09:20:00,21.1013,37.6501,6.09464
,,1429,2021-04-25,09:30:00,,2021-04-25 09:30:00,21.1013,37.6318,6.0876
,,1430,2021-04-25,09:40:00,,2021-04-25 09:40:00,21.0693,37.6867,6.08022
,,1431,2021-04-25,09:50:00,,2021-04-25 09:50:00,21.0426,37.6135,6.02829
,,1432,2021-04-25,10:00:00,,2021-04-25 10:00:00,21.128,37.7722,6.16532
,,1433,2021-04-25,10:10:00,,2021-04-25 10:10:00,21.128,37.8546,6.19692
,,1434,2021-04-25,10:20:00,,2021-04-25 10:20:00,21.1013,37.8149,6.15795
,,1435,2021-04-25,10:30:00,,2021-04-25 10:30:00,21.112,37.7569,6.14521
,,1436,2021-04-25,10:40:00,,2021-04-25 10:40:00,21.0853,37.705,6.10152
,,1437,2021-04-25,10:50:00,,2021-04-25 10:50:00,21.0586,37.7142,6.08127
,,1438,2021-04-25,11:00:00,,2021-04-25 11:00:00,21.0426,37.641,6.03886
,,1439,2021-04-25,11:10:00,,2021-04-25 11:10:00,21.0266,37.6928,6.04455
,,1440,2021-04-25,11:20:00,,2021-04-25 11:20:00,21.1707,37.818,6.22091
,,1441,2021-04-25,11:30:00,,2021-04-25 11:30:00,21.3096,38.4405,6.58179
,,1442,2021-04-25,11:40:00,,2021-04-25 11:40:00,21.3416,38.5168,6.63921
,,1443,2021-04-25,11:50:00,,2021-04-25 11:50:00,21.4111,38.883,6.83899
,,1444,2021-04-25,12:00:00,,2021-04-25 12:00:00,21.4538,38.6633,6.79454
,,1445,2021-04-25,12:10:00,,2021-04-25 12:10:00,21.4645,38.6938,6.81556
,,1446,2021-04-25,12:20:00,,2021-04-25 12:20:00,21.5499,38.6328,6.86879
,,1447,2021-04-25,12:30:00,,2021-04-25 12:30:00,21.6354,38.5321,6.90695
,,1448,2021-04-25,12:40:00,,2021-04-25 12:40:00,21.6461,38.2147,6.79589
,,1449,2021-04-25,12:50:00,,2021-04-25 12:50:00,21.6354,38.4894,6.89077
,,1450,2021-04-25,13:00:00,,2021-04-25 13:00:00,21.6461,38.5321,6.91647
,,1451,2021-04-25,13:10:00,,2021-04-25 13:10:00,21.6354,38.5809,6.92542
,,1452,2021-04-25,13:20:00,,2021-04-25 13:20:00,21.7048,38.5382,6.97117
,,1453,2021-04-25,13:30:00,,2021-04-25 13:30:00,21.7903,38.7243,7.11776
,,1454,2021-04-25,13:40:00,,2021-04-25 13:40:00,21.7903,38.5718,7.06009
,,1455,2021-04-25,13:50:00,,2021-04-25 13:50:00,21.7742,38.4222,6.9891
,,1456,2021-04-25,14:00:00,,2021-04-25 14:00:00,21.817,38.1506,6.92366
,,1457,2021-04-25,14:10:00,,2021-04-25 14:10:00,21.8437,38.0957,6.92643
,,1458,2021-04-25,14:20:00,,2021-04-25 14:20:00,21.8009,37.8576,6.79701
,,1459,2021-04-25,14:30:00,,2021-04-25 14:30:00,21.8437,37.8332,6.82563
,,1460,2021-04-25,14:40:00,,2021-04-25 14:40:00,21.8437,37.7234,6.78325
,,1461,2021-04-25,14:50:00,,2021-04-25 14:50:00,21.8437,37.5982,6.73485
,,1462,2021-04-25,15:00:00,,2021-04-25 15:00:00,21.8864,37.0916,6.57536
,,1463,2021-04-25,15:10:00,,2021-04-25 15:10:00,21.8276,36.8902,6.44406
,,1464,2021-04-25,15:20:00,,2021-04-25 15:20:00,21.7903,36.997,6.4529
,,1465,2021-04-25,15:30:00,,2021-04-25 15:30:00,21.7155,36.8841,6.34216
,,1466,2021-04-25,15:40:00,,2021-04-25 15:40:00,21.7155,36.9787,6.37935
,,1467,2021-04-25,15:50:00,,2021-04-25 15:50:00,21.6781,36.7224,6.24521
,,1468,2021-04-25,16:00:00,,2021-04-25 16:00:00,21.6354,36.3745,6.06934
,,1469,2021-04-25,16:10:00,,2021-04-25 16:10:00,21.6033,36.1517,5.95201
,,1470,2021-04-25,16:20:00,,2021-04-25 16:20:00,21.5232,36.1181,5.86766
,,1471,2021-04-25,16:30:00,,2021-04-25 16:30:00,21.5232,36.2371,5.91525
,,1472,2021-04-25,16:40:00,,2021-04-25 16:40:00,21.4378,36.3745,5.89429
,,1473,2021-04-25,16:50:00,,2021-04-25 16:50:00,21.4805,36.1791,5.85426
,,1474,2021-04-25,17:00:00,,2021-04-25 17:00:00,21.6194,36.5087,6.10854
,,1475,2021-04-25,17:10:00,,2021-04-25 17:10:00,21.6354,36.2219,6.00846
,,1476,2021-04-25,17:20:00,,2021-04-25 17:20:00,21.6354,36.3897,6.07542
,,1477,2021-04-25,17:30:00,,2021-04-25 17:30:00,21.6888,36.2646,6.07282
,,1478,2021-04-25,17:40:00,,2021-04-25 17:40:00,21.6621,36.2371,6.0382
,,1479,2021-04-25,17:50:00,,2021-04-25 17:50:00,21.6621,36.2799,6.05527
,,1480,2021-04-25,18:00:00,,2021-04-25 18:00:00,21.7048,36.9177,6.34589
,,1481,2021-04-25,18:10:00,,2021-04-25 18:10:00,21.6461,36.5545,6.15037
,,1482,2021-04-25,18:20:00,,2021-04-25 18:20:00,21.6033,36.4965,6.08949
,,1483,2021-04-25,18:30:00,,2021-04-25 18:30:00,21.5499,36.2707,5.9523
,,1484,2021-04-25,18:40:00,,2021-04-25 18:40:00,21.5232,36.3745,5.96999
,,1485,2021-04-25,18:50:00,,2021-04-25 18:50:00,21.4805,36.4141,5.94792
,,1486,2021-04-25,19:00:00,,2021-04-25 19:00:00,21.5072,36.4019,5.96672
,,1487,2021-04-25,19:10:00,,2021-04-25 19:10:00,21.5072,36.347,5.94487
,,1488,2021-04-25,19:20:00,,2021-04-25 19:20:00,21.4218,35.9411,5.70685
,,1489,2021-04-25,19:30:00,,2021-04-25 19:30:00,21.4645,36.1181,5.81566
,,1490,2021-04-25,19:40:00,,2021-04-25 19:40:00,21.3844,36.1456,5.75573
,,1491,2021-04-25,19:50:00,,2021-04-25 19:50:00,21.2829,35.9411,5.58401
,,1492,2021-04-25,20:00:00,,2021-04-25 20:00:00,21.2829,36.1456,5.66589
,,1493,2021-04-25,20:10:00,,2021-04-25 20:10:00,21.2135,36.1364,5.60077
,,1494,2021-04-25,20:20:00,,2021-04-25 20:20:00,21.1707,35.9258,5.47865
,,1495,2021-04-25,20:30:00,,2021-04-25 20:30:00,21.1707,36.0113,5.51291
,,1496,2021-04-25,20:40:00,,2021-04-25 20:40:00,21.1547,35.8282,5.42524
,,1497,2021-04-25,20:50:00,,2021-04-25 20:50:00,21.112,35.5779,5.28651
,,1498,2021-04-25,21:00:00,,2021-04-25 21:00:00,21.112,35.938,5.43157
,,1499,2021-04-25,21:10:00,,2021-04-25 21:10:00,21.1013,35.6573,5.30914
,,1500,2021-04-25,21:20:00,,2021-04-25 21:20:00,21.112,35.4528,5.2358
,,1501,2021-04-25,21:30:00,,2021-04-25 21:30:00,21.112,35.8129,5.38131
,,1502,2021-04-25,21:40:00,,2021-04-25 21:40:00,21.1013,35.3246,5.17426
,,1503,2021-04-25,21:50:00,,2021-04-25 21:50:00,21.0853,35.2697,5.13773
,,1504,2021-04-25,22:00:00,,2021-04-25 22:00:00,21.0693,35.0744,5.04377
,,1505,2021-04-25,22:10:00,,2021-04-25 22:10:00,21.0159,34.9279,4.93656
,,1506,2021-04-25,22:20:00,,2021-04-25 22:20:00,20.9731,34.9126,4.8926
,,1507,2021-04-25,22:30:00,,2021-04-25 22:30:00,20.9731,34.818,4.85367
,,1508,2021-04-25,22:40:00,,2021-04-25 22:40:00,20.9731,34.7723,4.8348
,,1509,2021-04-25,22:50:00,,2021-04-25 22:50:00,21.0159,35.0927,5.00415
,,1510,2021-04-25,23:00:00,,2021-04-25 23:00:00,20.9892,34.7814,4.8527
,,1511,2021-04-25,23:10:00,,2021-04-25 23:10:00,21.0266,35.2209,5.06595
,,1512,2021-04-25,23:20:00,,2021-04-25 23:20:00,20.9892,34.8211,4.86905
,,1513,2021-04-25,23:30:00,,2021-04-25 23:30:00,21.0853,35.2117,5.11407
,,1514,2021-04-25,23:40:00,,2021-04-25 23:40:00,21.0426,35.0561,5.01271
,,1515,2021-04-25,23:50:00,,2021-04-25 23:50:00,21.0586,35.0042,5.00557
,,1516,2021-04-26,00:00:00,,2021-04-26 00:00:00,21.0586,34.8089,4.92523
,,1517,2021-04-26,00:10:00,,2021-04-26 00:10:00,21.1013,34.8852,4.99433
,,1518,2021-04-26,00:20:00,,2021-04-26 00:20:00,21.0586,34.8272,4.93278
,,1519,2021-04-26,00:30:00,,2021-04-26 00:30:00,21.0853,34.815,4.95129
,,1520,2021-04-26,00:40:00,,2021-04-26 00:40:00,21.0853,34.8974,4.98523
,,1521,2021-04-26,00:50:00,,2021-04-26 00:50:00,21.1013,34.7478,4.9377
,,1522,2021-04-26,01:00:00,,2021-04-26 01:00:00,21.0853,34.8394,4.96135
,,1523,2021-04-26,01:10:00,,2021-04-26 01:10:00,21.0853,34.7326,4.91727
,,1524,2021-04-26,01:20:00,,2021-04-26 01:20:00,21.0853,34.5251,4.83129
,,1525,2021-04-26,01:30:00,,2021-04-26 01:30:00,21.0853,34.7173,4.91096
,,1526,2021-04-26,01:40:00,,2021-04-26 01:40:00,21.0586,34.8394,4.93781
,,1527,2021-04-26,01:50:00,,2021-04-26 01:50:00,21.0693,34.5373,4.82225
,,1528,2021-04-26,02:00:00,,2021-04-26 02:00:00,21.0853,34.2321,4.70911
,,1529,2021-04-26,02:10:00,,2021-04-26 02:10:00,21.1013,34.5006,4.83525
,,1530,2021-04-26,02:20:00,,2021-04-26 02:20:00,21.0853,34.4793,4.81226
,,1531,2021-04-26,02:30:00,,2021-04-26 02:30:00,21.112,34.4152,4.80909
,,1532,2021-04-26,02:40:00,,2021-04-26 02:40:00,21.0853,34.4396,4.79575
,,1533,2021-04-26,02:50:00,,2021-04-26 02:50:00,21.0853,34.2504,4.71678
,,1534,2021-04-26,03:00:00,,2021-04-26 03:00:00,21.112,34.4274,4.81417
,,1535,2021-04-26,03:10:00,,2021-04-26 03:10:00,21.0693,34.2748,4.71289
,,1536,2021-04-26,03:20:00,,2021-04-26 03:20:00,21.0693,34.3053,4.72564
,,1537,2021-04-26,03:30:00,,2021-04-26 03:30:00,21.0693,34.287,4.71799
,,1538,2021-04-26,03:40:00,,2021-04-26 03:40:00,21.0693,34.3145,4.72947
,,1539,2021-04-26,03:50:00,,2021-04-26 03:50:00,21.0586,34.1344,4.6447
,,1540,2021-04-26,04:00:00,,2021-04-26 04:00:00,21.0586,34.3542,4.73663
,,1541,2021-04-26,04:10:00,,2021-04-26 04:10:00,21.0159,34.1863,4.62886
,,1542,2021-04-26,04:20:00,,2021-04-26 04:20:00,21.0586,34.1497,4.6511
,,1543,2021-04-26,04:30:00,,2021-04-26 04:30:00,21.0426,34.1772,4.64852
,,1544,2021-04-26,04:40:00,,2021-04-26 04:40:00,21.0426,34.0642,4.60113
,,1545,2021-04-26,04:50:00,,2021-04-26 04:50:00,21.0159,34.049,4.57124
,,1546,2021-04-26,05:00:00,,2021-04-26 05:00:00,21.0693,33.8872,4.55004
,,1547,2021-04-26,05:10:00,,2021-04-26 05:10:00,20.9998,34.0459,4.55586
,,1548,2021-04-26,05:20:00,,2021-04-26 05:20:00,21.0426,33.8293,4.50207
,,1549,2021-04-26,05:30:00,,2021-04-26 05:30:00,20.9892,34.0764,4.55929
,,1550,2021-04-26,05:40:00,,2021-04-26 05:40:00,21.0266,33.7041,4.435
,,1551,2021-04-26,05:50:00,,2021-04-26 05:50:00,20.9998,33.7682,4.4387
,,1552,2021-04-26,06:00:00,,2021-04-26 06:00:00,20.9998,33.6767,4.39989
,,1553,2021-04-26,06:10:00,,2021-04-26 06:10:00,20.9892,33.7926,4.43965
,,1554,2021-04-26,06:20:00,,2021-04-26 06:20:00,20.9998,33.7011,4.41025
,,1555,2021-04-26,06:30:00,,2021-04-26 06:30:00,20.9731,33.7377,4.40232
,,1556,2021-04-26,06:40:00,,2021-04-26 06:40:00,20.9892,33.8384,4.45901
,,1557,2021-04-26,06:50:00,,2021-04-26 06:50:00,20.9571,33.6553,4.3533
,,1558,2021-04-26,07:00:00,,2021-04-26 07:00:00,20.9571,33.5088,4.29099
,,1559,2021-04-26,07:10:00,,2021-04-26 07:10:00,20.9304,33.6278,4.31819
,,1560,2021-04-26,07:20:00,,2021-04-26 07:20:00,20.9464,33.6553,4.34392
,,1561,2021-04-26,07:30:00,,2021-04-26 07:30:00,20.9144,33.6797,4.32614
,,1562,2021-04-26,07:40:00,,2021-04-26 07:40:00,20.9731,33.2952,4.21375
,,1563,2021-04-26,07:50:00,,2021-04-26 07:50:00,21.0159,33.4691,4.32563
,,1564,2021-04-26,08:00:00,,2021-04-26 08:00:00,21.1013,33.3227,4.33794
,,1565,2021-04-26,08:10:00,,2021-04-26 08:10:00,21.0853,33.5637,4.42691
,,1566,2021-04-26,08:20:00,,2021-04-26 08:20:00,21.1814,33.2219,4.36495
,,1567,2021-04-26,08:30:00,,2021-04-26 08:30:00,21.1547,33.3898,4.41355
,,1568,2021-04-26,08:40:00,,2021-04-26 08:40:00,21.1387,33.2677,4.34716
,,1569,2021-04-26,08:50:00,,2021-04-26 08:50:00,21.1387,33.2341,4.33273
,,1570,2021-04-26,09:00:00,,2021-04-26 09:00:00,21.128,32.8862,4.17314
,,1571,2021-04-26,09:10:00,,2021-04-26 09:10:00,21.1707,33.1609,4.32931
,,1572,2021-04-26,09:20:00,,2021-04-26 09:20:00,21.1013,33.3074,4.3314
,,1573,2021-04-26,09:30:00,,2021-04-26 09:30:00,21.0853,33.1243,4.23863
,,1574,2021-04-26,09:40:00,,2021-04-26 09:40:00,21.1387,33.1884,4.31304
,,1575,2021-04-26,09:50:00,,2021-04-26 09:50:00,21.112,33.2921,4.33422
,,1576,2021-04-26,10:00:00,,2021-04-26 10:00:00,21.112,33.0358,4.22384
,,1577,2021-04-26,10:10:00,,2021-04-26 10:10:00,21.1013,33.3532,4.35102
,,1578,2021-04-26,10:20:00,,2021-04-26 10:20:00,21.1013,33.4264,4.38236
,,1579,2021-04-26,10:30:00,,2021-04-26 10:30:00,21.0586,32.987,4.15594
,,1580,2021-04-26,10:40:00,,2021-04-26 10:40:00,21.112,33.3715,4.36823
,,1581,2021-04-26,10:50:00,,2021-04-26 10:50:00,21.128,33.2647,4.33648
,,1582,2021-04-26,11:00:00,,2021-04-26 11:00:00,21.0853,33.3196,4.32258
,,1583,2021-04-26,11:10:00,,2021-04-26 11:10:00,21.1013,33.228,4.29733
,,1584,2021-04-26,11:20:00,,2021-04-26 11:20:00,21.0586,33.2708,4.27822
,,1585,2021-04-26,11:30:00,,2021-04-26 11:30:00,21.128,33.4295,4.4071
,,1586,2021-04-26,11:40:00,,2021-04-26 11:40:00,21.128,33.7011,4.52282
,,1587,2021-04-26,11:50:00,,2021-04-26 11:50:00,21.112,33.4813,4.41521
,,1588,2021-04-26,12:00:00,,2021-04-26 12:00:00,21.0853,33.875,4.55896
,,1589,2021-04-26,12:10:00,,2021-04-26 12:10:00,21.1013,33.4478,4.3915
,,1590,2021-04-26,12:20:00,,2021-04-26 12:20:00,21.1975,33.7896,4.62134
,,1591,2021-04-26,12:30:00,,2021-04-26 12:30:00,21.1814,33.7072,4.57232
